,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock
78,2018-04-09,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
79,2018-04-10,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
80,2018-04-11,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
81,2018-04-12,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
82,2018-04-13,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
83,2018-04-16,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
84,2018-04-17,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
85,2018-04-18,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
86,2018-04-19,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
87,2018-04-20,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
88,2018-04-23,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
89,2018-04-24,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
90,2018-04-25,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
91,2018-04-26,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
92,2018-04-27,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
93,2018-05-02,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
94,2018-05-03,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
95,2018-05-04,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
96,2018-05-07,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
97,2018-05-08,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
98,2018-05-09,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
99,2018-05-10,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
100,2018-05-11,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
101,2018-05-14,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
102,2018-05-15,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
103,2018-05-16,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
104,2018-05-17,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
105,2018-05-18,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
106,2018-05-21,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,0,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
107,2018-05-22,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
108,2018-05-23,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
109,2018-05-24,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
110,2018-05-25,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
111,2018-05-28,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
112,2018-05-29,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
113,2018-05-30,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
114,2018-05-31,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
115,2018-06-01,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
116,2018-06-04,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
117,2018-06-05,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
118,2018-06-06,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
119,2018-06-07,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
120,2018-06-08,300750.SZ,制造业,,,,,,,24.079760903701,,,0.0,0.0,,,6,4,1955193267.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般法人,,,,,,,,,,,,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
121,2018-06-11,300750.SZ,制造业,,,,,,,24.079760903701,36.096763881313,78829.0,77229.0,0.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.036285971941018,71029.0,90.105164343072,,,,一般法人,,,,,,,,30.17,36.2,30.17,36.2,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
122,2018-06-12,300750.SZ,制造业,,,,,,,24.079760903701,39.82,26579.0,26579.0,0.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.012234645222194,26579.0,100.0,,,,一般法人,,,,,,,,39.82,39.82,39.82,39.82,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
123,2018-06-13,300750.SZ,制造业,,,,,,,24.079760903701,43.8,45030.0,45030.0,0.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.020727870663132,39900.0,88.607594936709,,,,一般法人,,,,,,,,43.8,43.8,43.8,43.8,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
124,2018-06-14,300750.SZ,制造业,,,,,,,24.079760903701,48.18,74267.0,70600.0,0.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.034186026438793,70600.0,95.062409953277,,,,一般法人,,,,,,,,48.18,48.18,48.18,48.18,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
125,2018-06-15,300750.SZ,制造业,,,,,,,24.079760903701,53.0,256510.0,256510.0,0.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.11807475247169,256510.0,100.0,,,,一般法人,,,,,,,,53.0,53.0,53.0,53.0,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
126,2018-06-19,300750.SZ,制造业,,,,,,,24.079760903701,58.3,1117428.0,1117428.0,20522.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.51436604617727,1091806.0,97.707055846104,,,,一般法人,,,,,,,,58.3,58.3,58.3,58.3,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
127,2018-06-20,300750.SZ,制造业,,,,,,,24.079760903701,64.13,1310382.0,1310382.0,10261.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6031851791094,1300121.0,99.216945898219,,,,一般法人,,,,,,,,64.13,64.13,64.13,64.13,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
128,2018-06-21,300750.SZ,制造业,,,,,,,24.079760903701,70.54,1231660.0,1231660.0,30722.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.566948460603,1191338.0,96.726206907751,,,,一般法人,,,,,,,,70.54,70.54,70.54,70.54,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
129,2018-06-22,300750.SZ,制造业,,,,,,,24.079760903701,67.095956659452,128170599.0,60579722.0,8070341.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,58.998525402802,66863299.0,52.167423357365,,,,一般法人,,,,,,,,72.0,66.55,63.49,72.71,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
130,2018-06-25,300750.SZ,制造业,,,,,,,24.079760903701,69.566558737769,69981999.0,26677734.0,22030923.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.2135870313,10461471.0,14.948802762836,,,,一般法人,,,,,,,,68.2,69.19,67.22,71.6,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
131,2018-06-26,300750.SZ,制造业,,,,,,,24.079760903701,72.531439540111,62553547.0,27657464.0,21783435.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,28.794177919968,6839268.0,10.933461534963,,,,一般法人,,,,,,,,67.89,74.18,67.1,75.55,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
132,2018-06-27,300750.SZ,制造业,,,,,,,24.079760903701,73.428342414673,44138862.0,15449454.0,14565047.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.31766872649001,335259.0,0.75955515119533,,,,一般法人,,,,,,,,74.21,74.09,71.77,74.93,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
133,2018-06-28,300750.SZ,制造业,,,,,,,24.079760903701,71.026084478167,53080981.0,17470038.0,21092391.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.433837638023,-4717104.0,-8.8866179771621,,,,一般法人,,,,,,,,73.3,68.21,67.44,75.39,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
134,2018-06-29,300750.SZ,制造业,,,,,,,24.079760903701,70.723404249476,45698575.0,14710679.0,15283201.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.035624074827,661820.0,1.448228965564,,,,一般法人,,,,,,,,68.68,71.96,67.77,74.3,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
135,2018-07-02,300750.SZ,制造业,,,,,,,16.398502812888,70.176570143032,32470182.0,8614201.0,11400579.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.946429778023,-3443253.0,-10.60435386534,,,429934750.0,一般法人,,,,,,,,70.79,70.0,69.11,71.48,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
136,2018-07-03,300750.SZ,制造业,,,,,,,16.398502812888,68.923106944298,33910064.0,7973174.0,10449886.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.609225422397,-1782152.0,-5.2555253213323,,,425573983.25,一般法人,,,,,,,,70.2,69.29,65.85,71.19,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
137,2018-07-04,300750.SZ,制造业,,,,,,,16.398502812888,66.581932916415,26282197.0,5787706.0,9184186.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.098023099244,-3562842.0,-13.556104156742,,,404875696.0,一般法人,,,,,,,,68.15,65.92,65.5,68.15,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
138,2018-07-05,300750.SZ,制造业,,,,,,,16.398502812888,68.248729597948,34337783.0,11429074.0,7835090.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.806109813073,3985567.0,11.606943290427,,,422625859.25,一般法人,,,,,,,,65.0,68.81,64.88,71.88,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
139,2018-07-06,300750.SZ,制造业,,,,,,,16.398502812888,71.349605598895,49213427.0,19155083.0,21013838.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.653554291483,-260832.0,-0.53000170055217,,,435339644.0,一般法人,,,,,,,,68.81,70.88,68.7,74.5,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
140,2018-07-09,300750.SZ,制造业,,,,,,,16.398502812888,70.294762691751,31068979.0,8050537.0,12299112.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.301438559795,-4005055.0,-12.890848456913,,,439454733.75,一般法人,,,,,,,,70.8,71.55,69.11,71.57,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
141,2018-07-10,300750.SZ,制造业,,,,,,,16.398502812888,73.073509959777,36484401.0,10216231.0,14727853.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.794224853428,-4342104.0,-11.901261582998,,,444675370.0,一般法人,,,,,,,,75.0,72.4,71.66,75.89,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
142,2018-07-11,300750.SZ,制造业,,,,,,,16.398502812888,75.223742235902,49120805.0,15833334.0,12858040.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.610919229601,3585113.0,7.2985632055501,,,473296740.5,一般法人,,,,,,,,70.0,77.06,69.58,78.94,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
143,2018-07-12,300750.SZ,制造业,,,,,,,16.398502812888,79.61392663311,43085212.0,18258621.0,13365526.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.832660489221,4679349.0,10.860684635833,,,520650982.25,一般法人,,,,,,,,76.03,84.77,75.6,84.77,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
144,2018-07-13,300750.SZ,制造业,,,,,,,16.398502812888,84.001634480107,48202055.0,13515563.0,17735952.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.188007144952,-4652126.0,-9.6513022110779,,,507937197.5,一般法人,,,,,,,,82.0,82.7,81.03,88.47,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
145,2018-07-16,300750.SZ,制造业,,,,,,,16.398502812888,82.660539635244,29515196.0,8057856.0,9673704.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.586212864424,-1228600.0,-4.1626015290564,,,515307507.5,一般法人,,,,,,,,82.7,83.9,80.1,84.75,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
146,2018-07-17,300750.SZ,制造业,,,,,,,16.398502812888,81.663763205544,28615349.0,7128230.0,9234905.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.172002066453,-3607197.0,-12.605811657233,,,505357589.0,一般法人,,,,,,,,83.11,82.28,79.66,84.17,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
147,2018-07-18,300750.SZ,制造业,,,,,,,16.398502812888,82.384932099066,27113839.0,7300031.0,7150675.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.480838284987,-39701.0,-0.14642338180145,,,505357589.0,一般法人,,,,,,,,82.28,82.28,80.11,84.37,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
148,2018-07-19,300750.SZ,制造业,,,,,,,16.398502812888,83.347160288808,25074483.0,6648357.0,6711530.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.542097281122,-185945.0,-0.74157062380907,,,509104163.25,一般法人,,,,,,,,82.0,82.89,80.67,85.15,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
149,2018-07-20,300750.SZ,制造业,,,,,,,16.398502812888,87.838830310639,42695635.0,18167592.0,11245761.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.653333336893,6021212.0,14.102640703201,,,558485240.25,一般法人,,,,,,,,82.5,90.93,82.01,91.18,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
150,2018-07-23,300750.SZ,制造业,,,,,,,16.398502812888,88.908405085608,25014352.0,5631161.0,8674135.0,,,6,4,2172437000.0,217243733.0,10.000001519031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.514418231802,-3278671.0,-13.107159441908,,,544297393.5,一般法人,,,,,,,,89.0,88.62,87.55,90.54,2018,Baa1,,1835.95,5.5758793969849,16.952763819095,16.884422110553
