,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,ths_macd_stock,ths_cci_stock,ths_mfi_stock,ths_atr_stock,ths_boll_stock,ths_expma_stock,ths_ma_stock,ths_ma_stock_r,ths_mtm_stock,ths_mtm_stock_r,ths_roc_stock,ths_si_stock,ths_srmi_stock,ths_wvad_stock,ths_vol_ratio_stock,ths_tapi_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock,mean_score,std_score,quater_score,quater3_score
1132,2022-10-21,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,413.14194084734,8259882.0,2177374.0,2412549.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.67200142730481,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.4170253449315,-112273.0,-1.3592567060885,,,235195457651.0,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,408.0,413.0,407.2,416.96,-9.9646720368126,-61.437723538891,60.391685649903,9.76,424.36769230769,428.18468092218,423.646,423.413,-19.0,-3.79,-0.90933083807194,-41.774789915966,0.048765133171913,-30874338.278627,0.6591269341642,8262720.7763923,2022,Baa1,,0.0,,,,,,,
1133,2022-10-24,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,405.00541539864,14532727.0,4424471.0,5517502.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.67200142730481,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.73372906416464,-1178351.0,-8.1082580027823,,,230081522518.54,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,406.62,404.02,399.01,414.0,-10.770678112331,-91.345528349509,52.899176387058,14.99,422.61846153846,425.88328273911,418.58,424.529,-32.89,-14.98,-3.5751789976134,-75.087369758577,-0.029497958203219,-31797718.375076,1.2669701384358,14568172.703109,2022,Baa1,,0.0,,,,,,,
1134,2022-10-25,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,398.8262843426,14039050.0,4675820.0,5251940.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.67200142730481,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.70880427453571,-219326.0,-1.5622567054039,,,228760327695.9,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,403.0,401.7,391.98,408.07,-11.464492808394,-102.2303030303,52.096411087727,16.09,420.67538461538,423.58011295444,413.012,423.069,-27.65,0.81,0.20205043777595,-72.919116547741,-0.08252061302332,-16486523.72962,1.1442187062229,13938616.248942,2022,Baa1,,0.0,,,,,,,
1135,2022-10-26,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,402.64205150711,14072386.0,5259123.0,4417967.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.67200142730481,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.71048734420894,667963.0,4.7466222145982,,,228395860158.62,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,405.0,401.06,398.08,408.56,-11.928484461339,-78.144358674297,53.300164468776,10.48,418.52730769231,421.43534029211,406.956,419.392,-28.48,8.2,2.0872575472178,-25.386666666667,-0.07162037037037,-499671.94650384,1.0615078978939,14127896.994564,2022,Baa1,,0.0,,,,0.9975825548171997,,0.9975825548171997,0.9975825548171997
1136,2022-10-27,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,394.32752987619,15281736.0,4210810.0,5846910.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.67200142730481,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.77154506887049,-1482526.0,-9.701293099161,,,222268249688.1,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,398.0,390.3,390.0,402.07,-13.014421118645,-110.66049993604,52.472178756521,12.07,416.835,418.4700697881,402.016,415.222,-41.04,-26.0,-6.2454960365121,-261.56239043825,-0.10668100981896,-3330111.3773508,1.1232568490156,15439429.180374,2022,Baa1,,0.0,,,,0.993602454662323,,0.993602454662323,0.993602454662323
1137,2022-10-28,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,372.26685525519,24071225.0,8434761.0,10172354.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61668423664252,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,1.2153092391088,-2229085.0,-9.2603720832654,,,208145132618.5,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,385.3,365.5,365.0,387.5,-15.695261279,-188.37364886337,49.654665217074,25.3,414.95615384615,413.42530123685,392.516,408.081,-49.5,-72.33,-16.520110545189,-599.59895196507,-0.14871317107255,-29004509.947414,1.8184589375775,24516878.886156,2022,Baa1,,0.0,,,,,,,
1138,2022-10-31,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,372.62722366049,16554600.0,6043453.0,5494594.0,AMAC电气,83601.0,5,4,2440471007.0,1980666667.0,81.159196782869,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61668423664252,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.83580949161296,916893.0,5.5385995433293,,,212347898907.76,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,360.0,372.88,356.58,380.22,-17.028053298891,-156.04837535344,41.178954471877,23.64,413.52846153846,409.5638439762,386.288,402.434,-40.12,-59.12,-13.685185185185,-69.826950917204,-0.13190855333613,-23309766.028328,1.0094622343096,16543377.592818,2022,Baa1,,0.0,,,,0.6918799407780171,0.6339067696378614,0.8480402827262878,0.9988133907318115
1139,2022-11-01,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,381.49663300996,19916486.0,7432607.0,6568771.0,AMAC电气,83601.0,5,4,2442165732.0,1980666667.0,81.102876886981,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,1.0055445639506,1251809.0,6.2852904874886,,,219933379527.4,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,376.5,386.2,368.12,388.88,-16.815647578875,-96.58820551759,40.909475540988,20.76,412.47192307692,407.33871597847,383.188,398.1,-17.82,-50.71,-11.606509349752,223.78378378378,-0.10465062363797,-16885215.705272,1.1852370720398,19673931.51318,2022,Baa1,,0.0,,,,0.6648691648786719,0.6406022415211751,0.7248147875070572,0.9982753992080688
1140,2022-11-02,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,389.3484162852,14266969.0,5342651.0,4775706.0,AMAC电气,83601.0,5,4,2442165732.0,1980666667.0,81.102876886981,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.72031146066639,480813.0,3.370113161387,,,222951626320.5,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,385.0,391.5,380.01,396.39,-16.034809506739,-58.794211015274,41.655662684614,16.38,411.33692307692,405.83026683766,381.276,394.116,-10.2,-37.85,-8.8156515663212,96.936960417006,-0.056626506024096,-11010216.560352,0.79352253053244,14188561.39295,2022,Baa1,,0.0,,,,,,,
1141,2022-11-03,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,385.43613254021,14717451.0,5671619.0,6922647.0,AMAC电气,83601.0,5,4,2442165732.0,1980666667.0,81.102876886981,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.74305541892577,-1370350.0,-9.3110552907565,,,218748860031.24,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,390.0,384.12,381.03,394.0,-15.829026863251,-60.618860650045,34.50930687325,12.97,409.94538461538,403.76262237693,380.04,391.028,-16.94,-45.42,-10.574102528286,-40.981517771374,-0.069927360774818,-18806871.864231,0.81681013565215,14767878.252343,2022,Baa1,,0.0,,,,0.9068431258201599,,0.9068431258201599,0.9068431258201599
1142,2022-11-04,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,399.8893050669,20971141.0,9651276.0,7747556.0,AMAC电气,83601.0,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,1.0578868759567,1852280.0,8.8325189363802,,,230297925118.8,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,385.8,404.4,384.0,408.31,-13.869635597119,-3.1003316486008,42.756660049996,24.31,409.53807692308,403.8233250077,387.82,390.168,14.1,-26.94,-6.2456530810961,319.05558260869,0.0009396636993076,-16158806.399023,1.1712223134786,20737227.994436,2022,Baa1,,0.0,,,,,,,
1143,2022-11-07,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,410.29288112717,14778112.0,5994322.0,5498501.0,AMAC电气,83601.0,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.74548021665668,594544.0,4.0231390856965,,,233771756333.5,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,408.0,410.5,405.0,414.54,-11.689831777817,59.204646106772,44.148001601949,10.14,409.275,404.45919881649,395.344,390.816,45.0,-4.5,-1.0843373493976,119.63989769821,0.021437271619976,-8166260.2213027,0.85495113561446,14770655.664068,2022,Baa1,,0.0,,,,,,,
1144,2022-11-08,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,412.43557803166,12080878.0,4585935.0,4024213.0,AMAC电气,83601.0,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.60941854743305,293034.0,2.4256018478127,,,233373119964.6,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,410.5,409.8,403.5,422.8,-9.9046312723495,85.682349165118,43.904774889648,19.3,408.54961538462,404.96784654825,400.064,391.626,36.92,-3.2,-0.77481840193704,15.487652645862,0.02132747681796,-1795145.4461001,0.71357680497682,12158574.673158,2022,Baa1,,0.0,,,,0.9288228750228882,,0.9288228750228882,0.9288228750228882
1145,2022-11-09,300750.SZ,制造业,工业,-21.203028408768,-26.151389969658,344885693500.0,97368982600.0,9962202600.0,11.723349290199,399.49225051871,10941091.0,3307566.0,4060134.0,AMAC电气,83601.0,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,58.94,45.8425,1.9611,13.8213,,0.61625629263395,7.4704,61.3465,15.0209,4.6215,18.95,9.3335,5.0282893919198,123.2369,186.7173,114.67691104679,105.94963087931,130.17829263875,70.2393,0.8049,3.6396,4.4256,244047.1007,0.6528,19.504563232012,0.55192211895136,-874475.0,-7.9925758774879,,,226117938050.62,一般法人,,540.19393486187,405.11111585894,422.10181021961,462.69702514842,298.33877304241,25.304995094484,406.0,397.06,395.0,407.58,-9.4093929131102,26.545135641256,45.319290500054,14.8,407.30192307692,404.21471830556,401.176,391.226,10.86,-6.96,-1.7226869956933,-263.66726764066,0.017025134740341,-5114526.5135563,0.71217567879815,11008112.292147,2022,Baa1,,0.0,,,,-0.9813104867935181,,-0.9813104867935181,-0.9813104867935181
1146,2022-11-10,300750.SZ,制造业,工业,,,,,,11.723349290199,386.54382027468,12924178.0,4092574.0,4372144.0,AMAC电气,,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,,,,,,0.61625629263395,,,,,,,,,,,,,,,,,,,,0.65195872216624,-509154.0,-3.9395464841168,,,219420847053.1,一般法人,,,,,,,,393.0,385.3,384.0,394.0,-9.8522757608502,-36.636500754147,44.47256662489,13.06,406.09076923077,402.41331656217,401.412,390.726,-6.2,-16.4,-4.0826487428429,-304.90151560178,0.051388528419413,-4037734.3202568,0.87933129504189,12965899.657488,2022,Baa1,,0.0,,,,0.9876937866210938,,0.9876937866210938,0.9876937866210938
1147,2022-11-11,300750.SZ,制造业,工业,,,,,,11.723349290199,401.10759487196,19481969.0,8955077.0,7747540.0,AMAC电气,,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,,,,,,0.61625629263395,,,,,,,,,,,,,,,,,,,,0.98276575999822,1291020.0,6.6267429128955,,,229204522506.96,一般法人,,,,,,,,401.0,402.48,394.22,405.69,-8.7165027696396,48.27211651521,52.394012034207,20.39,405.45538461538,402.41966736578,401.028,394.424,18.36,1.42,0.35406173639855,141.18876984967,0.073544027032399,6373078.4116877,1.3586624106986,19415537.986881,2022,Baa1,,0.0,,,,0.5943163633346558,0.8904112940425215,0.9756669402122498,0.9992468357086182
1148,2022-11-14,300750.SZ,制造业,工业,,,,,,11.723349290199,391.85701424019,18481701.0,5670051.0,6820486.0,AMAC电气,,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,,,,,,0.61625629263395,,,,,,,,,,,,,,,,,,,,0.93230735195836,-1600427.0,-8.6595221944127,,,220491470443.86,一般法人,,,,,,,,404.1,387.18,385.55,408.0,-8.947831591117,5.3157971529925,51.427819278391,22.45,404.92807692308,400.9682704738,396.364,395.854,-17.22,-3.12,-0.79938508839354,-300.85774675972,0.0025311224753345,-24473556.515766,1.3162436956448,18704954.212356,2022,Baa1,,0.0,,,,0.3900911373751504,0.874614273925537,-0.8272091895341873,0.9970471262931824
1149,2022-11-15,300750.SZ,制造业,工业,,,,,,11.723349290199,388.54477431585,17273987.0,6507295.0,5845391.0,AMAC电气,,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,,,,,,0.61625629263395,,,,,,,,,,,,,,,,,,,,0.87138435351449,419616.0,2.429178625641,,,225616795186.86,一般法人,,,,,,,,388.16,396.18,378.0,397.48,-8.3091538120338,-9.7243666000153,44.55850771666,19.48,405.05576923077,400.51224471439,393.64,396.852,-14.32,30.68,8.3939808481532,-39.874257425743,0.011812812358019,-33665812.520747,1.1685854262093,16941080.772502,2022,Baa1,,0.0,,,,0.5817912258207798,0.7198783710187422,0.6558384597301483,0.9982594400644302
1150,2022-11-16,300750.SZ,制造业,工业,,,,,,11.723349290199,386.75992246721,13603663.0,4865557.0,5700596.0,AMAC电气,,5,4,2442165732.0,1982361392.0,81.172271235522,0.0,0.0,,,,,,0.61625629263395,,,,,,,,,,,,,,,,,,,,0.68623526743907,-994506.0,-7.3105751002506,,,218720386004.89,一般法人,,,,,,,,393.01,384.07,383.28,394.18,-8.6801139131848,-29.785779289775,44.933529627797,12.9,403.81615384615,398.94631664635,391.042,396.109,-25.73,11.19,3.0009654580562,-97.156117679407,-0.0001301676559408,-42570149.158905,0.85987103688175,13698939.378629,2022,Baa1,,0.0,,,,0.374286925055317,0.842106419148902,-0.7347124218940735,0.994596540927887
1151,2022-11-17,300750.SZ,制造业,工业,,,,,,11.723349290199,373.84219470775,14217164.0,4058766.0,5126670.0,AMAC电气,,5,4,2442514524.0,1982361392.0,81.160679804416,0.0,0.0,,,,,,0.61616829100174,,,,,,,,,,,,,,,,,,,,0.71718325716868,-1600367.0,-11.256583943183,,,213623535288.24,一般法人,,,,,,,,381.62,375.12,370.01,381.99,-9.5857936059591,-113.87038143974,46.825692347879,14.06,401.40423076923,396.67714363241,389.006,395.209,-21.94,-11.08,-2.8689798032108,-274.33829824055,-0.07240356083086,-49209389.056913,0.86938649844706,14168734.784282,2022,Baa1,,0.0,,,,0.5329257369041442,0.8506244127367021,0.7575940489768982,0.9870665669441223
1152,2022-11-18,300750.SZ,制造业,工业,,,,,,11.723349290199,382.1300088113,16407334.0,5552586.0,5950066.0,AMAC电气,,5,4,2442514524.0,1982361392.0,81.160679804416,0.0,0.0,,,,,,0.61616829100174,,,,,,,,,,,,,,,,,,,,0.82766613929293,1160114.0,7.0707038693794,,,216852489876.33,一般法人,,,,,,,,378.0,380.79,371.0,387.0,-9.7338242073525,-97.221465328652,53.987018980803,16.0,399.43461538462,395.16408233409,384.668,392.848,-4.51,-10.71,-2.735632183908,5.7692828364225,-0.07237515225335,-43208687.398826,0.98769765650912,16465071.787573,2022,Baa1,,0.0,,,,0.735832713152233,0.6023334709313459,0.900419294834137,0.9985724687576294
1153,2022-11-21,300750.SZ,制造业,工业,,,,,,11.723349290199,380.7173833485,8038709.0,2654976.0,2846201.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.61616829100174,,,,,,,,,,,,,,,,,,,,0.40544044534953,-145478.0,-1.8097184510597,,,217769353524.8,一般法人,,,,,,,,375.12,382.4,374.3,385.85,-9.6104427787308,-87.408403552957,51.438662397633,11.55,397.33807692308,393.94845544513,383.712,390.038,-20.08,-1.72,-0.44777673643654,53.698253738543,-0.066861883845779,-35099173.108892,0.50252076516098,8003337.4894874,2022,Baa1,,0.0,,,,0.6898906915745837,0.6423153700214375,0.8570897281169891,0.9989305734634399
1154,2022-11-22,300750.SZ,制造业,工业,,,,,,11.723349290199,376.31073999,9836241.0,2796264.0,3401829.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.61616829100174,,,,,,,,,,,,,,,,,,,,0.49610079573788,-518429.0,-5.2706008321675,,,213555197625.0,一般法人,,,,,,,,380.0,375.0,373.0,382.87,-9.9945690921613,-101.57921475747,45.676682509516,9.87,395.24769230769,392.14384064083,379.476,386.558,-12.18,-29.4,-7.2700296735905,-34.399650807508,-0.055558353901174,-41403468.856613,0.7072274792357,9870621.67848,2022,Baa1,,0.0,,,,0.6234681326895952,0.7101459200260404,0.8203095942735672,0.9987331032752991
1155,2022-11-23,300750.SZ,制造业,工业,,,,,,11.723349290199,378.6860870394,8829427.0,2730034.0,2150827.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.61616829100174,,,,,,,,,,,,,,,,,,,,0.44532111002664,607585.0,6.8813638755946,,,216129249607.04,一般法人,,,,,,,,375.0,379.52,373.5,382.89,-9.8210547326876,-81.835633554837,51.366664619408,9.39,393.32384615385,390.94157010361,378.566,384.804,-16.66,-30.98,-7.5468940316687,20.171202872531,-0.015001297690112,-32557753.073993,0.71086833315001,8810026.2474441,2022,Baa1,,0.0,,,,0.5098116707801819,0.8237279667285337,0.5212529897689819,0.9976649284362793
1156,2022-11-24,300750.SZ,制造业,工业,,,,,,11.723349290199,377.82446212673,8546530.0,2839835.0,3086624.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,0.43105291277406,-211635.0,-2.4762681462535,,,214477756078.74,一般法人,,,,,,,,383.12,376.62,375.01,383.22,-9.8045286136391,-73.84330075534,43.457328405046,8.21,391.21923076923,389.57761104612,378.866,383.936,-7.45,-33.18,-8.0966325036603,-10.840626728111,-0.064251639833035,-43555686.662829,0.74539488172409,8573862.5147363,2022,Baa1,,0.0,,,,0.6297659615300736,0.7385710906113044,0.9280849099159241,0.9982695579528809
1157,2022-11-25,300750.SZ,制造业,工业,,,,,,11.723349290199,372.51843803292,6138945.0,1561060.0,1914253.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,0.30962392030564,-286540.0,-4.667577246579,,,211960652149.4,一般法人,,,,,,,,373.06,372.2,371.0,375.0,-10.032440872349,-101.42096832532,37.019508174903,5.62,389.57307692308,387.9226004703,377.148,380.908,-2.92,-24.86,-6.2610184858712,-126.70291744258,-0.038690014980113,-42354873.366848,0.59418835031568,6144197.2127082,2022,Baa1,,0.0,,,,0.7212852302825812,0.6367236177852296,0.9246843606233597,0.9985109567642212
1158,2022-11-28,300750.SZ,制造业,工业,,,,,,11.723349290199,364.62773940573,11114051.0,3595846.0,4049843.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,0.56054843969067,-389540.0,-3.5049326298755,,,210884333953.37,一般法人,,,,,,,,365.0,370.31,360.02,372.31,-10.247444028063,-128.31513111857,30.162242670847,12.29,387.93115384615,386.24520994932,374.73,379.221,-10.48,-14.99,-3.8904749545808,-1.4870361445783,-0.065298601645717,-36418659.809246,1.3426057913906,10943510.279955,2022,Baa1,,0.0,,,,0.6221149312822443,0.712545181588181,0.8313401192426682,0.9988009184598923
1159,2022-11-29,300750.SZ,制造业,工业,,,,,,11.723349290199,375.0040138934,11717222.0,4206527.0,4084247.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,0.59096998111752,474150.0,4.0466076344717,,,215206691153.3,一般法人,,,,,,,,372.01,377.9,367.5,381.4,-9.6936437195427,-57.491164749229,36.642197398799,13.9,386.92653846154,385.45042804938,375.31,377.393,-4.5,-24.58,-6.1071357582986,123.81533854453,-0.016064779857838,-26163019.758211,1.3175723465864,11627428.636359,2022,Baa1,,0.0,,,,0.8113135099411011,0.5001842527030943,0.9445134848356247,0.9989241361618042
1160,2022-11-30,300750.SZ,制造业,工业,,,,,,11.723349290199,379.70713950678,14041956.0,5377159.0,4895172.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,0.70822029933145,570678.0,4.0640919256548,,,219250002895.0,一般法人,,,,,,,,379.0,385.0,372.17,385.0,-8.5829039482568,-6.1390374331546,44.309061641045,12.83,386.28423076923,385.40753013992,376.406,377.486,10.0,-2.18,-0.56304561186012,95.741942284886,0.025662337662338,-9847331.8174707,1.5148991259797,13848911.547636,2022,Baa1,,0.0,,,,0.7793489804213074,0.5172006684126511,0.9270008504390717,0.9989354610443115
1161,2022-12-01,300750.SZ,制造业,工业,,,,,,11.723349290199,398.38139642712,20937498.0,9707937.0,8619851.0,AMAC电气,,5,4,2442514524.0,1982710184.0,81.174959842327,0.0,0.0,,,,,,0.73688405219899,,,,,,,,,,,,,,,,,,,,1.0560039570564,895956.0,4.2791932445797,,,225087178296.75,一般法人,,,,,,,,397.15,395.25,394.92,402.15,-6.7971915468418,171.94116383938,44.725331610483,17.15,386.06076923077,386.34490822183,380.132,379.499,15.73,-0.93000000000001,-0.23474178403756,133.36467598475,0.036584440227704,5833099.1285875,2.0304523170326,21103376.827147,2022,Baa1,,0.0,,,,0.8105177402496337,0.545673293103503,0.9763088673353195,0.9941751211881638
